"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
0.417;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!9; number:9 queue:9 sub:0.2 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:0.3132 fin:0.417 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!9', 'workload_name': 'w0', 'number': '9', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 9, 'submit_time': 0.2, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 0.3132, 'finish_time': 0.417, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
0.504;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!1; number:1 queue:0 sub:0 reqtime:100 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:0.0018 fin:0.504 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!1', 'workload_name': 'w0', 'number': '1', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 0, 'submit_time': 0, 'requested_time': 100, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 0.0018, 'finish_time': 0.504, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
0.504;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!1; number:1 queue:0 sub:0 reqtime:100 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:0.0018 fin:0.504 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!1', 'workload_name': 'w0', 'number': '1', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 0, 'submit_time': 0, 'requested_time': 100, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 0.0018, 'finish_time': 0.504, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
0.7062;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!3; number:3 queue:2 sub:0.1 reqtime:50 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:0.204 fin:0.7062 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!3', 'workload_name': 'w0', 'number': '3', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 2, 'submit_time': 0.1, 'requested_time': 50, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 0.204, 'finish_time': 0.7062, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
0.7062;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!3; number:3 queue:2 sub:0.1 reqtime:50 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:0.204 fin:0.7062 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!3', 'workload_name': 'w0', 'number': '3', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 2, 'submit_time': 0.1, 'requested_time': 50, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 0.204, 'finish_time': 0.7062, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
10.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!21; number:21 queue:10 sub:10 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!21', 'workload_name': 'w0', 'number': '21', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 10, 'submit_time': 10, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
10.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!21; number:21 queue:10 sub:10 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!21', 'workload_name': 'w0', 'number': '21', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 10, 'submit_time': 10, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
10.1012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!22; number:22 queue:11 sub:10.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!22', 'workload_name': 'w0', 'number': '22', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 11, 'submit_time': 10.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
10.1012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!22; number:22 queue:11 sub:10.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!22', 'workload_name': 'w0', 'number': '22', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 11, 'submit_time': 10.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
10.104;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!21; number:21 queue:10 sub:10 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:10.0012 fin:10.1034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!21', 'workload_name': 'w0', 'number': '21', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 10, 'submit_time': 10, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 10.0012, 'finish_time': 10.1034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
10.104;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!21; number:21 queue:10 sub:10 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:10.0012 fin:10.1034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!21', 'workload_name': 'w0', 'number': '21', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 10, 'submit_time': 10, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 10.0012, 'finish_time': 10.1034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
10.6034;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!22; number:22 queue:11 sub:10.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:10.1012 fin:10.6034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!22', 'workload_name': 'w0', 'number': '22', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 11, 'submit_time': 10.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 10.1012, 'finish_time': 10.6034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
10.6034;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!22; number:22 queue:11 sub:10.1 reqtime:100 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:10.1012 fin:10.6034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!22', 'workload_name': 'w0', 'number': '22', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 11, 'submit_time': 10.1, 'requested_time': 100, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 10.1012, 'finish_time': 10.6034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
11.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!23; number:23 queue:12 sub:11 reqtime:10 res:7 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!23', 'workload_name': 'w0', 'number': '23', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 12, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 7, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
11.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!23; number:23 queue:12 sub:11 reqtime:10 res:7 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!23', 'workload_name': 'w0', 'number': '23', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 12, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 7, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
11.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!24; number:24 queue:13 sub:11 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!24', 'workload_name': 'w0', 'number': '24', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 13, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
11.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!24; number:24 queue:13 sub:11 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!24', 'workload_name': 'w0', 'number': '24', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 13, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
11.105;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!23; number:23 queue:12 sub:11 reqtime:10 res:7 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:11.0012 fin:11.1034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!23', 'workload_name': 'w0', 'number': '23', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 12, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 7, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 11.0012, 'finish_time': 11.1034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
11.105;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!23; number:23 queue:12 sub:11 reqtime:10 res:7 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:11.0012 fin:11.1034 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!23', 'workload_name': 'w0', 'number': '23', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 12, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 7, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 11.0012, 'finish_time': 11.1034, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
11.105;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!24; number:24 queue:13 sub:11 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:11.0012 fin:11.105 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!24', 'workload_name': 'w0', 'number': '24', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 13, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 11.0012, 'finish_time': 11.105, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
11.105;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!24; number:24 queue:13 sub:11 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:11.0012 fin:11.105 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!24', 'workload_name': 'w0', 'number': '24', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 13, 'submit_time': 11, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': 11.0012, 'finish_time': 11.105, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
11.5012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!25; number:25 queue:14 sub:11.5 reqtime:5000 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!25', 'workload_name': 'w0', 'number': '25', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 14, 'submit_time': 11.5, 'requested_time': 5000, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
11.5012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!25; number:25 queue:14 sub:11.5 reqtime:5000 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!25', 'workload_name': 'w0', 'number': '25', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 14, 'submit_time': 11.5, 'requested_time': 5000, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
12.0012;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!26; number:26 queue:15 sub:12 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!26', 'workload_name': 'w0', 'number': '26', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 15, 'submit_time': 12, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
12.0012;2;0;0;"job_scheduled";"Scheduled job (<Job w0!26; number:26 queue:15 sub:12 reqtime:10 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!26', 'workload_name': 'w0', 'number': '26', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 15, 'submit_time': 12, 'requested_time': 10, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 100000000.0, 'com': 0, 'ret': 0}, 'profile_name': '1', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
12.004;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!25; number:25 queue:14 sub:11.5 reqtime:5000 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:11.5012 fin:12.004 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!25', 'workload_name': 'w0', 'number': '25', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 14, 'submit_time': 11.5, 'requested_time': 5000, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 11.5012, 'finish_time': 12.004, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
12.004;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!25; number:25 queue:14 sub:11.5 reqtime:5000 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0} start:11.5012 fin:12.004 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!25', 'workload_name': 'w0', 'number': '25', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 14, 'submit_time': 11.5, 'requested_time': 5000, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 500000000.0, 'com': 0, 'ret': 0}, 'profile_name': '5', 'start_time': 11.5012, 'finish_time': 12.004, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
